block,splite,cos
153,6,0.6826471832516957
22,2,0.8874119674649424
45,2,0.68015999727936
138,3,0.33362392573711463
19,3,0.9714285714285714
18,2,0.9856107606091622
18,2,0.9856107606091622
45,5,0.7710475249388234
65,2,0.6722515631923239
44,2,0.953747635118964
18,2,0.9856107606091622
22,2,0.9660917830792958
19,2,0.9743975315293801
18,2,0.9856107606091622
17,3,0.9121593238215745
32,3,0.9759000729485332
22,2,0.9083737430941391
18,2,0.9856107606091622
29,2,0.8944271909999157
23,2,0.9323123667560939
27,5,0.8757549764126291
31,2,0.9150864317484405
30,3,0.9613406389911041
30,5,0.9405816697932299
55,2,0.84300646407792
80,3,0.4452851104675866
18,2,0.8226127456606227
39,3,0.9565734053059192
24,3,0.8972006153026083
34,3,0.9583148474999098
69,3,0.8680490818850471
51,4,0.9402979268684802
46,2,0.8269404182037704
18,2,0.9856107606091622
926,48,0.8467857488534204
16,2,0.9258200997725513
18,2,0.9856107606091622
83,4,0.837105166588245
47,2,0.6002842255014932
19,2,0.9714285714285714
18,2,0.9856107606091622
61,4,0.8969790569302208
63,3,0.7428571428571428
40,3,0.8827348295047495
62,4,0.8343058507453917
14,2,0.9263710192499128
18,2,0.9856107606091622
20,3,0.9621404708847278
29,4,0.850523894326001
18,3,0.9856107606091622
18,3,0.9856107606091622
25,5,0.8934487835701461
19,2,0.9714285714285714
18,2,0.9856107606091622
18,2,0.9856107606091622
16,4,0.926302172234155
18,2,0.9856107606091622
18,2,0.9856107606091622
20,2,0.9578414886923188
24,3,0.9660122791674567
22,2,0.9086882225022429
19,3,0.9767328030946411
19,3,0.7559289460184545
47,4,0.9760505305245181
31,3,0.9276773134741387
36,3,0.9640537256404982
46,4,0.9669637859493743
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
31,3,0.8827166660497839
53,3,0.8759834123860509
21,2,0.9170205237216019
36,4,0.9563033666322931
48,4,0.9403246919632545
18,2,0.9856107606091622
70,2,0.7360699299651778
46,3,0.8226127456606227
18,2,0.9856107606091622
18,2,0.9856107606091622
25,2,0.8819171036881969
61,2,0.680336051416609
18,2,0.9856107606091622
105,8,0.9368206331502783
18,2,0.9856107606091622
19,2,0.9714285714285714
18,2,0.9856107606091622
18,2,0.9856107606091622
21,2,0.9658905768325904
20,2,0.9578414886923188
266,7,0.5481242517319231
67,4,0.7061878636037996
57,4,0.8886002417343749
19,2,0.9714285714285714
18,3,0.9856107606091622
22,2,0.9683296637314885
19,2,0.9714285714285714
24,2,0.9321831993987979
24,2,0.9321831993987979
24,3,0.9200874124564722
20,2,0.9578414886923188
186,3,0.7197263037995432
22,3,0.9428473041596073
23,2,0.6864025490801687
26,2,0.9071147352221453
18,2,0.9856107606091622
18,2,0.9578414886923188
18,5,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
23,2,0.9021937088963173
18,2,0.9856107606091622
46,3,0.8855841344893545
18,2,0.9856107606091622
28,2,0.873862897505303
46,3,0.9628742419332293
32,3,0.9759000729485332
34,3,0.8864052604279183
43,4,0.6878251582167244
55,7,0.9245069112270482
38,3,0.965247400427119
18,2,0.9856107606091622
19,2,0.9714285714285714
38,4,0.9725975251592748
22,2,0.9428473041596073
24,2,0.9271050693011066
16,4,0.9561828874675149
18,2,0.9856107606091622
64,2,0.44062624308794274
50,3,0.7694001017897325
22,4,0.9712709956231451
20,2,0.9578414886923188
39,3,0.9386832123229731
31,2,0.8237991662255627
61,3,0.79097699037528
424,31,0.9408058263088407
22,2,0.9322944450820391
33,2,0.8905702209351732
24,3,0.9027075674773932
30,2,0.8421149025860479
18,2,0.9856107606091622
27,9,0.8783100656536798
103,5,0.9165775582712216
40,4,0.9144213280978791
18,2,0.9856107606091622
105,5,0.7888781362778181
22,2,0.9086882225022429
20,2,0.9322944450820391
65,5,0.6463557144733751
133,12,0.7413692779417052
62,5,0.958631503224445
42,3,0.8964214570007952
32,2,0.8252763664864522
42,3,0.8366600265340756
36,3,0.9563033666322931
18,2,0.9856107606091622
34,3,0.799422060148518
26,2,0.8946933499675687
31,2,0.8860912478088323
86,10,0.7612951449839296
64,2,0.7027642214999339
116,5,0.8487321841112897
38,2,0.7223800136334303
20,3,0.9683296637314885
47,3,0.8445161615799968
23,2,0.9122602945348453
10,3,0.5421047417431508
24,3,0.947045093930531
680,39,0.8695316041665907
24,3,0.947045093930531
70,4,0.9310601833477147
47,2,0.9295288775401237
60,5,0.9610990272631565
42,3,0.8936394962711611
32,3,0.9759000729485332
55,4,0.8893584253156472
20,2,0.9578414886923188
39,3,0.8562721357391876
22,3,0.9376144618769908
167,12,0.8826809972747118
18,2,0.9856107606091622
32,3,0.9759000729485332
20,2,0.9621404708847278
46,4,0.9669637859493743
34,5,0.894959429780133
28,3,0.9019120678598666
33,2,0.9267740620037581
69,4,0.8958231721107938
46,4,0.9669637859493743
99,6,0.8829020348388379
22,2,0.9660917830792958
55,4,0.9383683577332483
49,4,0.9175454127829676
240,23,0.9753528047255388
19,3,0.9714285714285714
60,6,0.8701775650457754
66,3,0.8384450090629626
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
19,2,1.0
20,2,0.9322944450820391
18,2,0.9856107606091622
26,2,0.8809202053326199
24,3,0.9221228546165696
493,24,0.8440451279321197
119,7,0.7904900077792005
18,2,0.9856107606091622
0,2,0
18,2,0.9856107606091622
40,5,0.7261581134894922
56,5,0.946222649056395
21,2,0.953747635118964
18,2,0.9856107606091622
367,21,0.8645297601053923
26,2,0.8995318277623694
19,2,0.9714285714285714
18,2,0.9856107606091622
33,3,0.9714131522945588
18,2,0.9856107606091622
18,2,0.9856107606091622
50,5,0.8685990362153791
24,2,0.9383369280147672
148,3,0.6085584036905963
27,2,0.9298275411924936
26,2,0.936262410645275
26,2,0.9431729902702312
28,4,0.9333167411831967
42,2,0.9345306565193106
200,15,0.9449419108423727
22,2,0.598056818096707
18,2,0.9856107606091622
22,2,0.938952955723142
54,5,0.939441866433556
41,2,0.6273643326097713
34,2,0.8944271909999159
18,2,0.9856107606091622
18,2,0.9856107606091622
20,2,0.9578414886923188
25,2,0.8590724013932584
19,2,0.9473309334313418
25,3,0.9015249595808498
93,6,0.9115213520315971
18,11,0.9856107606091622
25,2,0.876416745784994
19,2,1.0
18,2,0.9566222088265397
18,2,0.9856107606091622
21,3,0.9323123667560939
18,2,0.9856107606091622
735,19,0.2629884782388294
27,4,0.9318553698829808
102,15,0.8053822898001157
18,2,0.9856107606091622
23,2,0.8955473256792901
20,2,0.9597148699373932
23,2,0.9572688422609589
24,5,0.9293403409880339
19,2,0.9725975251592748
23,4,0.9323123667560939
32,3,0.9759000729485332
151,8,0.4947648217265782
37,4,0.6500988935758708
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
46,5,0.5658537586607304
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
19,2,0.9714285714285714
73,4,0.5619686036998146
18,3,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
49,3,0.8789604249176572
43,2,0.9422973153233893
18,2,0.9856107606091622
18,2,0.9856107606091622
64,4,0.8173339144457643
26,2,0.8874119674649424
21,2,0.9448090244404383
22,2,0.8867889026274118
34,3,0.9583148474999098
18,2,0.9856107606091622
18,2,0.9856107606091622
18,3,0.9856107606091622
36,4,0.7126966450997984
30,3,0.9235235529729346
18,2,0.5484084971070818
20,3,0.9578414886923188
18,2,0.9856107606091622
20,4,0.9759000729485332
24,2,0.9027075674773932
33,5,0.7887457230744284
18,2,0.9856107606091622
98,4,0.8002723507351042
56,6,0.9774672254713958
23,3,0.9572688422609589
18,2,0.9856107606091622
21,2,0.953747635118964
50,5,0.9816195195360231
32,2,0.6561743549188402
18,3,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
51,3,0.7992898356345547
0,1,0
18,2,0.9856107606091622
18,2,0.9856107606091622
108,7,0.7755999610231878
18,2,0.9856107606091622
37,4,0.9216208830284058
18,2,0.9856107606091622
24,3,0.8918825850158447
19,2,0.9428571428571428
24,2,0.9141741003300661
18,2,0.9856107606091622
46,2,0.9296222517045284
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
19,2,0.9714285714285714
31,5,0.8522267985732921
19,10,0.9714285714285714
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
21,2,0.9575099982900424
18,2,0.9856107606091622
43,4,0.8713261984555521
30,4,0.7207499701564472
18,2,0.9856107606091622
52,4,0.9150586216077579
21,2,0.9448090244404383
18,2,0.9856107606091622
20,2,0.9759000729485332
22,2,0.9086882225022429
65,5,0.9583746396975596
33,3,0.9714131522945588
21,2,0.9448090244404383
19,2,0.9714285714285714
38,3,0.8964214570007952
19,3,0.9714285714285714
5,1,0.4535573676110726
21,3,0.9202643353333034
21,2,0.9448090244404383
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
39,3,0.8258338902012946
18,2,0.9856107606091622
29,3,0.7529101579897437
51,3,0.6109598099719176
34,3,0.9669875568304563
18,2,0.9856107606091622
24,2,0.9486832980505139
283,10,0.3096450454138081
32,3,0.9759000729485332
87,4,0.6000780589348259
18,2,0.9856107606091622
24,2,0.8664002254439634
23,2,0.85823175386454
18,2,0.9856107606091622
28,7,0.958881060162309
35,2,0.751251275316184
56,4,0.9263021722341551
18,2,0.9856107606091622
39,5,0.9651613275199963
29,4,0.9061004703659371
36,2,0.9180725150319787
44,7,0.9422712720124837
27,3,0.9563820714895624
20,2,0.9683296637314885
44,5,0.9502017444611082
24,2,0.9486832980505139
438,32,0.9406853640720735
19,2,0.9714285714285714
63,4,0.7598542608888029
82,3,0.6066558817690778
32,5,0.9759000729485332
25,3,0.9644220497841648
36,4,0.9856107606091622
25,4,0.9462555234916723
38,6,0.8369004806348969
30,3,0.9220334986293894
18,2,0.9856107606091622
18,2,0.9856107606091622
19,2,0.9714285714285714
20,2,0.9578414886923188
18,2,0.9856107606091622
18,3,0.9856107606091622
32,4,0.8693182879212226
18,2,0.9856107606091622
203,30,0.6282039904673637
20,2,0.9578414886923188
23,3,0.9323123667560939
59,5,0.9653753321633675
24,3,0.9376144618769908
18,3,0.9856107606091622
43,4,0.7453683021586865
18,2,0.9856107606091622
59,4,0.9327354270056933
18,2,0.9856107606091622
27,2,0.8567194721542484
38,7,0.7766853023652257
18,2,0.9856107606091622
19,2,0.9714285714285714
274,8,0.4737797835663782
38,3,0.8023774198028778
29,2,0.6104676956673597
25,2,0.9122602945348453
18,2,0.9856107606091622
22,2,0.9570879353629509
18,2,0.9856107606091622
21,2,0.953747635118964
46,4,0.9669637859493743
18,2,0.9856107606091622
19,2,0.9714285714285714
30,2,0.9590244476323128
18,2,0.9856107606091622
18,2,0.9856107606091622
19,2,0.9714285714285714
94,2,0.352390382867641
62,3,0.7172044613513215
43,5,0.970564625745994
20,2,0.9621404708847278
31,6,0.8409616488552619
20,2,0.9578414886923188
18,2,0.9856107606091622
144,12,0.6122071306757235
16,4,0.9561828874675149
18,2,0.9856107606091622
18,2,0.9856107606091622
43,2,0.7710365455005064
216,8,0.48945530193883574
28,3,0.9500692495536145
44,3,0.7059622860508523
20,2,0.9578414886923188
8,2,0.6831300510639733
159,3,0.33131916380080784
18,2,0.9856107606091622
18,3,0.9566222088265397
26,2,0.9430895977678839
18,2,0.9856107606091622
95,2,0.5890479612711433
47,2,0.724262721160196
70,3,0.7953743275059958
90,5,0.8358696300138742
60,5,0.9610990272631565
18,2,0.9856107606091622
18,2,0.9856107606091622
20,3,0.9515025711248198
18,2,0.9856107606091622
43,1,0.7366028319640213
76,5,0.8200908605806085
18,2,0.9856107606091622
18,2,0.9856107606091622
20,2,0.9578414886923188
24,4,0.5875418959121593
25,3,0.9496111058987169
20,2,0.9322944450820391
22,3,0.9086882225022429
14,2,0.8625819491779428
18,2,0.9856107606091622
61,5,0.962273759029841
20,2,0.9650349822710069
21,2,0.8931977372352651
32,2,0.7008255578851517
18,2,0.9856107606091622
19,2,0.9714285714285714
26,4,0.9333167411831967
29,2,0.7757307791742195
60,20,0.5218941854974349
83,4,0.9270884711860442
432,12,0.30295204604478015
43,1,0.7366028319640213
148,16,0.7273291095424315
30,4,0.9372466978064098
20,2,0.9578414886923188
20,2,0.9578414886923188
24,3,0.9271050693011066
40,4,0.8811342210628018
18,2,0.9856107606091622
22,2,0.9660917830792958
18,2,0.9856107606091622
34,3,0.9583148474999098
20,2,0.9578414886923188
32,3,0.9759000729485332
18,2,0.9856107606091622
19,2,0.9428571428571428
64,5,0.9372466978064098
24,2,0.9601587170383664
23,3,0.9230930832457441
60,9,0.719969083869283
18,2,0.9856107606091622
127,2,0.3537420307957419
37,2,0.7319918941302609
135,11,0.9237695543983768
17,4,0.9107651110783744
18,2,0.9856107606091622
18,2,0.9566222088265397
18,2,0.9856107606091622
36,3,0.9107651110783744
27,2,0.8309097176613772
18,2,0.9856107606091622
20,2,0.9578414886923188
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,5,0.9856107606091622
24,2,0.8285098499285155
26,2,0.8672933772362165
148,3,0.3845451859014751
20,2,0.9578414886923188
41,3,0.91928853005436
137,16,0.6696620080077293
23,2,0.9344767269690313
36,3,0.8119979429411501
28,3,0.7029350233548073
34,3,0.9669875568304563
393,19,0.6401840041058964
39,4,0.9404956245004191
8,2,0.8295150620062532
22,2,0.9515025711248198
25,3,0.9224906563152881
20,2,0.9578414886923188
20,2,0.9578414886923188
24,2,0.8867889026274118
19,4,0.9714285714285714
19,2,0.9714285714285714
18,2,0.9856107606091622
26,3,0.9296696802013682
20,2,0.9296696802013682
18,2,0.9856107606091622
18,2,0.9856107606091622
93,2,0.3858141969697583
32,3,0.9686459273720998
34,3,0.9583148474999098
588,21,0.9064242804266742
30,3,0.8964214570007952
4,1,0.6761234037828132
19,2,0.9767328030946411
46,5,0.9669637859493743
28,4,0.8449258037837487
27,3,0.8757549764126291
18,2,0.9856107606091622
41,4,0.9146962409126874
25,2,0.8819171036881969
22,2,0.9354143466934853
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,3,0.9856107606091622
25,2,0.876416745784994
81,5,0.6604067471271704
24,2,0.8783100656536799
27,2,0.8283812762533432
18,2,0.9856107606091622
18,2,0.9856107606091622
263,18,0.5204940810214091
145,4,0.472225764310667
29,2,0.9100439764862703
27,2,0.8139569275564796
29,3,0.9289671849543267
21,2,0.9658905768325904
24,2,0.9221228546165696
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
20,2,0.9860132971832692
31,2,0.8177506307136362
84,6,0.5511346539090424
19,3,0.7142857142857143
27,2,0.9499186363990609
73,6,0.9574334842060188
18,2,0.9856107606091622
46,4,0.9669637859493743
61,4,0.592156525463792
28,2,0.8946691569697149
18,2,0.9856107606091622
18,2,0.9856107606091622
33,6,0.7361626748694664
38,3,0.9028967174796889
26,3,0.8882165115716839
19,2,1.0
80,4,0.6290332968452715
19,2,0.9428571428571428
18,2,0.9856107606091622
29,2,0.8002380598177972
78,6,0.9016712200192424
33,5,0.9175686178977971
18,2,0.9856107606091622
18,2,0.9856107606091622
32,2,0.8829187134416477
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9578414886923188
16,2,0.9561828874675149
212,16,0.9452491885997077
20,2,0.9578414886923188
28,2,0.7820743005880013
19,2,1.0
37,3,0.7427989206497599
93,17,0.6959496830956968
23,4,0.6410477745379993
31,3,0.9214008855198343
122,19,0.7483181740388338
19,2,0.9473309334313418
41,3,0.9139380930716269
18,2,0.9856107606091622
31,3,0.5822173754796447
102,10,0.7852513051703806
103,6,0.6563651864933034
18,2,0.9856107606091622
18,3,0.9856107606091622
67,4,0.7809768319419438
22,2,0.8918825850158447
18,2,0.9856107606091622
53,4,0.8719814495456015
18,2,0.9856107606091622
23,2,0.9323123667560939
21,2,0.6186471146717605
55,3,0.6847263498771081
62,2,0.6772962119561564
23,2,0.9122602945348453
21,2,0.9202643353333034
18,2,0.9856107606091622
50,3,0.954534498059919
63,3,0.8604140394366468
19,4,0.9714285714285714
18,2,0.9856107606091622
26,2,0.9099883613178742
19,2,0.7966964759086579
18,2,0.9856107606091622
23,3,0.9572688422609589
41,3,0.8920414585061419
20,2,0.9322944450820391
75,3,0.454924193515093
47,5,0.7281328963814911
20,2,0.9578414886923188
23,2,0.9417433124117757
19,2,0.9714285714285714
23,2,0.917596047990961
6,2,0.6831300510639733
46,4,0.9669637859493743
18,2,0.9856107606091622
22,2,0.9515025711248198
47,4,0.9425616573975083
22,2,0.872278375988647
19,2,0.9714285714285714
22,3,0.9561828874675149
40,3,0.7648803937915539
257,40,0.5882185217553747
25,2,0.6388765649999398
18,3,0.9856107606091622
34,13,0.7319250547113999
24,2,0.9507985365695811
40,3,0.9587209201070754
18,2,0.9856107606091622
116,15,0.6597354363390325
23,2,0.9279706720076406
18,2,0.9856107606091622
32,4,0.8200908605806085
33,2,0.8953526203121276
18,2,0.894959429780133
18,2,0.9856107606091622
46,4,0.9669637859493743
18,2,0.9856107606091622
48,4,0.5285499781147279
20,2,0.9048740202266851
369,26,0.9394628548859937
26,3,0.9383369280147672
12,2,0.8315218406202998
40,2,0.7376236641748548
18,2,0.9856107606091622
44,2,0.5738045840530311
19,2,0.9714285714285714
110,5,0.5239332772666341
19,2,0.9170205237216019
21,2,0.9448090244404383
18,2,0.9856107606091622
18,2,0.9856107606091622
21,2,0.953747635118964
22,3,0.9660917830792958
46,3,0.9419396923500876
18,2,0.9578414886923188
24,2,0.9543780374797217
38,3,0.8989790127172727
18,2,0.9856107606091622
34,6,0.8765009801785554
33,3,0.9289671849543267
70,9,0.7709356242220734
53,4,0.9282145454897464
22,2,0.9561828874675149
26,5,0.9038741156756381
37,2,0.6875839387097932
18,2,0.9856107606091622
21,2,0.961571661806999
21,2,0.8315218406202999
32,2,0.7285714285714285
18,3,0.9856107606091622
20,2,0.9578414886923188
60,8,0.6425738834722269
53,2,0.8194530894103722
18,2,0.9856107606091622
28,2,0.9113532707206115
40,3,0.8827348295047495
24,3,0.9376144618769908
19,2,0.9714285714285714
24,2,0.9660917830792958
18,2,0.9856107606091622
22,6,0.9712709956231451
36,3,0.8202897207936857
73,5,0.8385840680315759
23,2,0.8934487835701461
29,2,0.8660639443333454
48,3,0.4316658473017156
18,2,0.9856107606091622
27,3,0.8224029451646295
18,2,0.9856107606091622
185,8,0.5572949927567021
28,2,0.5089495550599168
23,2,0.9122602945348453
20,2,0.9621404708847278
18,2,0.9856107606091622
18,2,0.9856107606091622
52,4,0.9203579866168445
18,2,0.9856107606091622
63,4,0.661693159884427
149,7,0.43516940726755
54,5,0.740342790947172
46,5,0.8970852271450603
18,2,0.9856107606091622
18,2,0.9856107606091622
33,3,0.9761870601839527
34,2,0.8586514018885409
18,2,0.9856107606091622
58,3,0.49982287299438277
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,3,0.9856107606091622
25,2,0.9627133751052368
39,3,0.8014189588071307
25,2,0.9055087474145156
18,3,0.9856107606091622
18,2,0.9856107606091622
26,2,0.8995318277623694
46,4,0.9669637859493743
18,2,0.9856107606091622
193,12,0.27742123390938056
74,6,0.6457718456202196
18,2,0.9856107606091622
36,7,0.4724045122202192
191,2,0.7932779311338534
116,9,0.9504532311154584
23,2,0.7307981486470351
21,2,0.961571661806999
24,2,0.9200874124564722
613,12,0.6109190585867507
18,2,0.9856107606091622
296,16,0.7382223402457684
20,2,0.9578414886923188
18,2,0.9856107606091622
20,2,0.9578414886923188
31,4,0.9381640084230365
14,4,0.9369749612033813
143,5,0.7998902201814178
71,2,0.6539784217704622
80,4,0.7027642214999339
21,6,0.9202643353333034
21,2,0.8757549764126291
31,3,0.0
19,2,0.9428571428571428
251,11,0.627081779737834
88,4,0.678322622759342
32,5,0.8449258037837487
18,2,0.9856107606091622
18,2,0.9856107606091622
27,3,0.9100439764862703
22,3,0.9428473041596073
19,2,0.9428571428571428
18,2,0.9856107606091622
18,3,0.9856107606091622
38,5,0.8814810993841153
18,2,0.9856107606091622
20,2,0.9322944450820391
39,5,0.9127665951067979
18,2,0.9856107606091622
34,3,0.9358104722069438
18,2,0.9856107606091622
67,13,0.919527829144626
19,2,0.9714285714285714
37,3,0.6995143946692696
110,6,0.9024539195566037
18,2,0.9856107606091622
19,2,0.9714285714285714
33,2,0.8587920641947091
55,4,0.664573230774577
36,4,0.9491326980274248
22,3,0.9086882225022429
18,2,0.9856107606091622
60,7,0.833151398010242
129,7,0.7422632373935302
63,5,0.8259535028219169
9,4,0.30578831486257535
26,2,0.6614378277661476
23,2,0.9323123667560939
73,3,0.8672627223419581
26,2,0.9486832980505139
18,2,0.9856107606091622
37,3,0.907822532064029
27,3,0.939060283031685
55,3,0.8302038995266016
42,3,0.8931977372352651
33,6,0.7888106377466154
26,2,0.8740830418336486
47,3,0.9072047222999148
20,2,0.9578414886923188
46,4,0.9669637859493743
41,3,0.6455531091543257
220,7,0.8638516956712713
18,2,0.9566222088265397
28,2,0.9038741156756381
18,4,0.9856107606091622
18,2,0.9856107606091622
24,2,0.8693182879212226
45,4,0.8076106002788315
28,2,0.8131571126147261
63,4,0.8610770198334251
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
59,3,0.7712564351837802
18,2,0.9856107606091622
227,11,0.917702225430595
21,2,0.9448090244404383
45,4,0.8417856016888945
20,2,0.9578414886923188
96,4,0.5590260179824148
18,2,0.9856107606091622
26,3,0.8844691709074513
18,2,0.9856107606091622
46,4,0.9669637859493743
54,3,0.6618876325292973
46,2,0.7968190728895957
22,4,0.9660917830792958
18,2,0.9856107606091622
5,2,0.7559289460184544
18,3,0.9856107606091622
18,2,0.9856107606091622
26,2,0.8050764858994132
45,4,0.8076106002788315
22,2,0.9844951849708403
140,13,0.3308163438709417
32,2,0.9186381789889335
35,4,0.8677218312746247
18,2,0.9856107606091622
32,3,0.9759000729485332
21,2,0.9417433124117757
32,3,0.9759000729485332
20,2,0.9578414886923188
23,2,0.8876046108987683
93,9,0.657106049118679
27,3,0.8625916683564172
20,2,0.9322944450820391
18,2,0.9856107606091622
20,2,0.9621404708847278
21,2,0.9022436386781062
29,3,0.8802376962713231
18,2,0.9856107606091622
18,2,0.9856107606091622
31,2,0.8750036971232157
18,3,0.9856107606091622
20,3,0.9621404708847278
228,17,0.943995335484911
22,3,0.947045093930531
20,2,0.5737097324805089
45,2,0.7500915695015926
21,2,0.9448090244404383
17,2,0.9710083124552245
20,2,0.9428473041596073
18,2,0.9856107606091622
37,3,0.8237991662255627
4,1,0.6761234037828132
18,2,0.9856107606091622
20,2,0.9578414886923188
18,2,0.9856107606091622
18,5,0.9856107606091622
23,3,0.953747635118964
31,3,0.8007607623971393
18,3,0.9856107606091622
34,3,0.8416833807014049
