block,splite,cos
18,2,0.9856107606091622
24,2,0.9543780374797217
18,2,0.9856107606091622
24,2,0.917364944587726
46,4,0.9669637859493743
508,37,0.9401812179142369
18,2,0.9856107606091622
23,2,0.9704311900788593
18,3,0.9856107606091622
20,2,0.9650349822710069
27,4,0.9157015435010396
68,4,0.8970852271450606
38,3,0.8551622775873613
36,2,0.6895445584682744
415,5,0.43501657479795625
42,3,0.6332475868613036
53,2,0.6997267226130482
132,4,0.4015968127363563
22,2,0.938952955723142
19,2,0.9714285714285714
42,3,0.956467423372479
54,4,0.9071147352221453
20,2,0.9621404708847278
18,2,0.9856107606091622
18,2,0.9856107606091622
167,4,0.4807816180502386
84,2,0.6278877848489118
141,4,0.6432440391341284
25,2,0.8819171036881969
23,3,0.9287269204251442
18,2,0.9856107606091622
102,9,0.943680425337187
18,2,0.9856107606091622
69,4,0.5719448217449644
61,4,0.5327239043006826
49,2,0.6619759018678947
50,2,0.5879747322073337
44,2,0.5601798396805294
43,2,0.6692015300570433
40,2,0.6375355777548621
116,4,0.48418202613504197
26,2,0.741940826802374
26,2,0.7546244947514078
19,2,0.9714285714285714
18,2,0.9856107606091622
20,2,0.9322944450820391
18,2,0.9856107606091622
35,3,0.8061258480669067
53,4,0.8942721104281389
32,7,0.8533103351879245
74,3,0.6950497812229288
276,2,0.3198027196810671
20,3,0.9083737430941391
45,3,0.8534959194705299
34,2,0.7930207989565217
33,3,0.8668283945955968
26,2,0.9405816697932299
224,36,0.6608676834935108
23,3,0.9403246919632545
23,3,0.8819171036881969
58,3,0.8783100656536798
18,2,0.9856107606091622
20,5,0.9719673332444924
53,4,0.9121593238215745
532,8,0.5004553214285485
31,2,0.8506932823676004
37,2,0.7290433850821718
95,3,0.7169614784999326
46,4,0.9669637859493743
174,3,0.509528944549798
18,2,0.9856107606091622
58,3,0.8142198690509739
18,3,0.9856107606091622
19,2,0.9714285714285714
18,2,0.9856107606091622
22,4,0.9660917830792958
14,2,0.9369749612033813
18,2,0.9856107606091622
18,2,0.9856107606091622
20,2,0.9650349822710069
46,2,0.5315855248729061
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
30,2,0.7879189847507243
25,3,0.8693015191493314
21,2,0.9658905768325904
18,2,0.9856107606091622
18,2,0.9856107606091622
37,3,0.9702387396674322
25,3,0.9499186363990609
33,3,0.779246404514706
29,2,0.8720166746656904
20,2,0.9428473041596073
32,3,0.9759000729485332
21,3,0.9448090244404383
1180,50,0.7503920687887575
60,5,0.9537529397337454
18,2,0.9856107606091622
168,4,0.49042426108464854
36,2,0.7757282939050968
40,3,0.9078242501802272
68,4,0.9561828874675149
13,2,0.9429080709444059
34,2,0.7745966692414834
579,26,0.7902924767814311
21,2,0.9448090244404383
24,2,0.9362816758985388
41,2,0.7152878495145837
20,2,0.938952955723142
20,2,0.9578414886923188
20,2,0.9578414886923188
22,2,0.9428473041596073
26,2,0.8280786712108249
18,2,0.9856107606091622
18,2,0.9856107606091622
105,2,0.5590852462516898
18,2,0.9856107606091622
36,5,0.678620892538296
21,2,0.9473309334313418
160,9,0.5512956364859015
102,2,0.40779173250685585
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
37,3,0.9376144618769907
18,2,0.9856107606091622
40,3,0.9337976343823227
28,2,0.9221388919541469
186,14,0.945517548828686
21,2,0.9448090244404383
54,2,0.6135719910778964
18,2,0.9856107606091622
43,2,0.7652587242447353
32,2,0.811444119112067
74,5,0.7661348132092
40,4,0.8618916073713347
57,4,0.8726706289946019
596,32,0.6686649582400314
17,3,0.973035471890234
18,3,0.9856107606091622
40,4,0.7437357441610946
28,2,0.8919017444789034
18,2,0.9856107606091622
99,3,0.2976467318242718
41,3,0.925272762982311
18,6,0.9856107606091622
18,2,0.9856107606091622
46,3,0.791387386719812
18,2,0.9856107606091622
13,2,0.8113480845393759
18,2,0.9322944450820391
18,2,0.9856107606091622
82,3,0.45216208316327167
26,3,0.9697464427701222
48,5,0.9281909617845141
23,2,0.7661997093507439
98,4,0.8356161583465076
18,2,0.9856107606091622
10,3,0.1690308509457033
18,2,0.9856107606091622
33,4,0.8588564540143775
18,2,0.9856107606091622
27,2,0.6886363574781122
18,2,0.9856107606091622
82,8,0.7941225539113158
18,2,0.9856107606091622
18,4,0.9856107606091622
102,6,0.9172333657608638
4,2,0.6761234037828132
53,3,0.8570534270359683
18,2,0.9856107606091622
34,2,0.5855400437691199
18,2,0.9856107606091622
28,2,0.9091372900969896
21,4,0.953747635118964
26,3,0.9027075674773932
34,3,0.7279870581228934
64,6,0.7325612348008317
18,2,0.9856107606091622
18,2,0.9856107606091622
44,4,0.2886421412654183
20,3,0.9860132971832692
18,2,0.9856107606091622
19,2,0.9714285714285714
18,2,0.9856107606091622
36,2,0.9856107606091622
21,2,0.9121593238215745
102,4,0.8333643593307016
21,3,0.9448090244404383
103,3,0.8841991738200423
22,3,0.9561828874675149
36,3,0.9487991253262095
18,2,0.9856107606091622
17,2,0.9710083124552245
18,2,0.9856107606091622
3,1,0.5855400437691199
22,4,0.9322944450820391
18,2,0.9856107606091622
132,8,0.5405004033871378
18,15,0.9856107606091622
22,5,0.9610548234239156
18,2,0.9856107606091622
19,2,0.9725975251592748
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
22,2,0.9800874596542027
144,4,0.41558138688564916
22,2,0.9561828874675149
18,2,0.9856107606091622
35,3,0.8324255707431553
18,2,0.9856107606091622
52,2,0.8944921151237628
19,2,0.9767328030946411
54,4,0.5553870816787395
18,2,0.9856107606091622
22,2,0.9260956004778825
62,3,0.8506932823676004
52,3,0.7324296566704841
74,3,0.8745575889338378
18,2,0.9856107606091622
52,3,0.8059925931113611
38,4,0.9496648640637744
70,5,0.912141875543738
68,8,0.983452223684092
32,3,0.9208871409103266
74,5,0.8990168477381316
48,3,0.6761234037828133
38,2,0.5794085654478071
33,4,0.9761870601839527
18,2,0.9856107606091622
50,3,0.8562937803052952
20,2,0.9578414886923188
31,3,0.9066522754749216
18,2,0.9856107606091622
32,3,0.9759000729485332
296,31,0.3826128714568668
48,3,0.9407595715317338
514,19,0.3422876192895326
18,2,0.9856107606091622
18,2,0.9856107606091622
151,7,0.5288602031722266
46,4,0.9669637859493743
18,2,0.9856107606091622
19,10,0.9714285714285714
18,2,0.9856107606091622
46,4,0.9669637859493743
23,3,0.9344767269690313
18,2,0.9856107606091622
45,4,0.9046311336244764
372,27,0.9424434866286368
20,2,0.9578414886923188
35,3,0.9858672630886146
18,2,0.9856107606091622
22,2,0.9428473041596073
26,2,0.9016114605562929
29,2,0.9538209664765321
60,5,0.9610990272631565
60,5,0.9610990272631565
18,2,0.9856107606091622
21,2,0.953747635118964
18,2,0.9856107606091622
42,2,0.8197607712056745
18,2,0.9856107606091622
18,2,0.9856107606091622
18,2,0.9856107606091622
46,3,0.9055087474145156
18,2,0.9856107606091622
62,4,0.71519312822045
60,5,0.9610990272631565
108,3,0.36117849774816535
26,3,0.9235235529729346
26,2,0.8240253983603036
96,6,0.46645730520854484
19,2,0.9767328030946411
34,2,0.8106434833777777
50,4,0.7899267514194754
18,2,0.9856107606091622
150,11,0.6104537172711599
36,3,0.9416472308615167
26,2,0.6772962119561564
18,2,0.8023774198028778
20,3,0.9650349822710069
9,2,0.7500915695015926
18,2,0.9856107606091622
41,3,0.8870477085029789
46,2,0.36560566473805456
81,4,0.639922008718338
51,2,0.38576272145398066
28,3,0.9038741156756381
18,2,0.9856107606091622
18,2,0.9856107606091622
65,5,0.889607611110949
18,2,0.9856107606091622
51,2,0.38576272145398066
23,2,0.9323123667560939
50,4,0.6609713434659001
41,5,0.8806063050380118
278,2,0.021531133068086017
18,2,0.9856107606091622
46,4,0.9669637859493743
23,2,0.8934487835701461
26,3,0.9200874124564722
18,2,0.9856107606091622
26,2,0.8907337387831413
24,2,0.9507985365695811
24,2,0.8664002254439634
18,3,0.9856107606091622
20,2,0.947045093930531
27,3,0.9675306557538293
28,3,0.8931262053061992
25,2,0.952256041769571
18,2,0.9856107606091622
18,3,0.9856107606091622
23,3,0.9323123667560939
87,4,0.8820183512752003
18,2,0.9856107606091622
21,2,0.9473309334313418
266,7,0.20460314105687677
160,12,0.4146979486081716
48,2,0.5525749771199429
50,4,0.9189629544592557
115,4,0.3683192716800536
53,3,0.7008255578851517
51,2,0.7311874923873071
18,2,0.9856107606091622
49,4,0.8433170657999207
18,2,0.9566222088265397
23,2,0.9323123667560939
177,6,0.3729433641134522
18,2,0.9856107606091622
18,2,0.9856107606091622
47,7,0.5816750507471109
31,2,0.6276233002572172
23,2,0.9071147352221454
20,2,0.9578414886923188
152,13,0.9310687116875745
38,5,0.9103991051249143
45,4,0.5123592339947
21,2,0.9900378412534052
35,7,0.8304547985373997
60,3,0.554870952023094
21,2,0.9448090244404383
17,2,0.8500474370064828
18,2,0.9856107606091622
23,2,0.9116846116771037
48,2,0.7142857142857143
18,2,0.9856107606091622
28,2,0.9306800811953774
21,2,0.9900378412534052
23,2,0.970569041538171
21,2,0.9900378412534052
23,2,0.9800609575528865
21,2,0.9900378412534052
23,2,0.9704311900788593
227,9,0.3581590659223741
8,1,0.7171371656006361
21,2,0.9900378412534052
32,2,0.6823827800460688
35,2,0.7757307791742195
21,2,0.9417433124117757
21,2,0.9417433124117757
21,2,0.9417433124117757
19,2,0.9767328030946411
41,3,0.9222629235345104
126,10,0.9369749612033812
62,3,0.6928890517934585
30,2,0.8609160647753271
21,2,0.9900378412534052
69,6,0.9015249595808498
115,4,0.7488410664348555
36,3,0.9416472308615167
58,4,0.9723255682820079
22,2,0.9561828874675149
18,2,0.9856107606091622
25,3,0.8440451279321198
21,2,0.9900378412534052
29,3,0.893911819484352
21,2,0.9900378412534052
34,3,0.8970852271450606
21,2,0.9900378412534052
40,3,0.8537347209531383
25,3,0.9647844060131043
26,2,0.9306800811953774
21,2,0.9900378412534052
57,4,0.43403363891057384
37,2,0.9305345054829863
58,4,0.5445411798249022
35,3,0.9599400056244143
21,2,0.9900378412534052
26,2,0.9383369280147672
110,5,0.7011170303165531
35,3,0.9675657727021416
103,4,0.5085647537028397
79,5,0.8056469406410038
21,2,0.9900378412534052
34,2,0.9335033858688309
28,2,0.9429080709444059
251,23,0.36592296170042937
32,3,0.9265056386297378
21,2,0.9900378412534052
33,2,0.7973684139220247
21,2,0.9900378412534052
36,3,0.9416472308615167
28,3,0.9221388919541469
43,4,0.81095999675616
192,29,0.8320319083144772
63,4,0.8414653028585664
21,2,0.9900378412534052
83,5,0.810935923316359
26,2,0.9628224275675276
40,3,0.7593061584219398
173,6,0.4503333074257847
25,2,0.9157015435010396
50,5,0.8366600265340755
25,2,0.9227724824277952
27,4,0.9318553698829808
31,4,0.9390327138847402
38,3,0.8219394233058879
22,2,0.9561828874675149
74,3,0.8557424805154293
173,17,0.5313770412885928
78,2,0.6405734512954461
43,6,0.6642988887208733
33,3,0.7883607074442617
100,3,0.31712998686883676
21,2,0.9900378412534052
21,2,0.9900378412534052
21,10,0.9900378412534052
25,2,0.8955473256792901
32,2,0.7093207232992295
29,3,0.8938204568265326
38,3,0.9888665950759702
23,2,0.9751632664464014
27,2,0.8873294934671003
29,2,0.9128379133547567
22,2,0.9844951849708403
23,3,0.9704311900788593
22,2,0.9800874596542027
21,2,0.9900378412534052
21,3,0.9900378412534052
49,3,0.9046054227104537
52,5,0.9315885051121781
39,3,0.91449080711259
45,3,0.8941098118932296
43,3,0.915634229067195
23,2,0.970569041538171
21,2,0.9900378412534052
22,3,0.9800874596542027
23,2,0.6864025490801687
26,2,0.9495433918790781
46,2,0.685361581133937
21,2,0.9900378412534052
26,3,0.9296696802013682
57,10,0.8342195934507217
156,17,0.6417476623345045
22,2,0.9844951849708403
21,2,0.9900378412534052
124,2,0.38165068657698964
30,3,0.9224100694021362
23,2,0.9704311900788593
25,2,0.9403246919632545
22,3,0.9800874596542027
43,3,0.9798670179275857
22,3,0.9800874596542027
19,2,0.9725975251592748
34,3,0.986662203668239
49,5,0.9781029125685023
20,2,0.9759000729485332
38,3,0.9587032747998565
30,2,0.9358104722069438
27,4,0.9438798074485388
27,3,0.9242495810848892
40,2,0.7042952122737638
1,11,0.3380617018914066
33,2,0.821236733170627
22,2,0.9800874596542027
23,2,0.9800609575528865
23,2,0.9704311900788593
21,2,0.9900378412534052
23,3,0.9738982245370613
59,3,0.8528463746628171
21,2,0.9900378412534052
40,3,0.9827435232305015
34,2,0.6086116686897369
27,2,0.9022436386781062
78,3,0.5485466656372138
21,2,0.9900378412534052
120,5,0.5925949975901174
116,5,0.8049240557731581
19,2,1.0
27,2,0.8673170158426209
21,2,0.9900378412534052
21,2,0.9900378412534052
24,2,0.9697464427701222
23,2,0.970569041538171
41,5,0.9344340771802021
56,3,0.595160026105982
62,3,0.9143034529972666
164,5,0.4083227606261437
40,2,0.8516003841507555
72,2,0.7791937224739796
73,3,0.7039515697979395
65,2,0.8234289780602659
48,2,0.8411874772499208
392,11,0.3464617833621539
44,2,0.8753377726433472
25,2,0.9693946706049401
22,3,0.9561828874675149
23,2,0.9230930832457441
254,14,0.4363235717593777
37,3,0.5342772337620074
19,2,0.9415838181383994
56,2,0.7341001711105166
41,3,0.973768508540458
35,2,0.9150864317484405
21,2,0.9900378412534052
43,2,0.8224753678992404
50,2,0.8781580431400956
53,3,0.9564190694860528
46,3,0.9610548234239156
64,3,0.9219864597038362
26,2,0.9260956004778825
23,3,0.9627133751052368
18,2,0.9856107606091622
74,5,0.55492756861954
56,4,0.9513207761566782
41,3,0.6096399424789499
24,2,0.9610548234239156
61,7,0.7806256350721517
30,3,0.9491936172364526
18,3,0.9856107606091622
21,2,0.9900378412534052
21,2,0.9900378412534052
21,2,0.9900378412534052
40,2,0.8713653103636214
21,2,0.9900378412534052
29,3,0.9267740620037581
21,2,0.9704311900788593
21,2,0.8994240298291866
23,3,0.970569041538171
23,2,0.9519450934357727
29,2,0.8421100151931478
46,4,0.9052691285589888
25,2,0.9693946706049401
64,4,0.9199286150111964
31,2,0.9390327138847402
33,2,0.8763841367493648
31,2,0.883388465158551
21,2,0.9900378412534052
189,5,0.28695969170190805
39,2,0.4420410222697726
53,2,0.431170336501238
47,3,0.9125330165487908
89,6,0.6911227875721172
98,4,0.7803049017178928
21,2,0.9900378412534052
42,2,0.9429025695860217
21,2,0.9900378412534052
27,2,0.9022436386781062
21,3,0.9900378412534052
84,5,0.739547702025656
26,2,0.9628224275675276
195,8,0.6357962156312132
21,2,0.9900378412534052
27,2,0.9563820714895624
22,2,0.9800874596542027
57,5,0.94071157726741
21,2,0.9658905768325904
21,6,0.9900378412534052
21,3,0.9900378412534052
24,2,0.9430895977678839
21,2,0.9900378412534052
29,3,0.9343531843023135
40,3,0.9795245982302874
21,2,0.9900378412534052
21,2,0.9900378412534052
32,2,0.8931262053061992
21,2,0.9900378412534052
37,2,0.8540979350605947
54,5,0.8269310907818945
21,2,0.9900378412534052
164,9,0.7744081340873602
247,9,0.8376136114297276
34,3,0.9597148699373932
33,2,0.9390327138847402
35,2,0.9219875541790409
21,2,0.9900378412534052
24,2,0.9719273929377941
21,2,0.9900378412534052
18,2,0.9428473041596073
26,3,0.9628224275675276
21,2,0.9021937088963173
23,2,0.9704311900788593
18,2,0.9856107606091622
33,4,0.9066522754749216
45,3,0.9548612795277012
66,3,0.8497231151949804
45,3,0.964139280962022
49,3,0.9511897312113418
48,3,0.9598835522005744
33,2,0.8742718370651029
27,2,0.9563820714895624
18,2,0.9428473041596073
26,2,0.6287819935134874
20,6,0.5879747322073337
31,2,0.9137789526563944
62,3,0.9178026392194654
30,3,0.9613406389911041
66,5,0.34138775796938586
46,3,0.5175939770190358
37,4,0.5615294429638711
48,3,0.4561301472674226
23,2,0.9704311900788593
21,2,0.9900378412534052
21,2,0.9900378412534052
31,2,0.9299702793621387
53,3,0.9003381589615195
137,14,0.6633748959585309
198,28,0.5181271720161895
48,3,0.9613406389911039
31,4,0.8263730490678828
47,5,0.9638631946829986
55,3,0.85106449634699
30,2,0.900937462695559
32,3,0.8870370532810664
70,3,0.9053059303610879
33,2,0.8660639443333454
84,5,0.8399639031533338
65,3,0.8487321841112897
65,4,0.9226626757930889
55,4,0.9852235970804654
21,5,0.9900378412534052
24,2,0.9610548234239156
34,2,0.7928249671720918
45,2,0.4484895284651104
35,2,0.8409599149190805
31,2,0.8367680872418602
28,2,0.8662831110967295
27,2,0.8731313054999178
27,2,0.908617826120841
34,2,0.8451542547285166
29,2,0.8587920641947091
30,2,0.8531234077624293
29,2,0.8466666107035109
33,2,0.8062734058094156
33,2,0.851734442143981
38,3,0.9888665950759702
30,3,0.49646941127588373
61,4,0.9155297392596567
21,2,0.9900378412534052
68,2,0.6205667829991834
41,2,0.8445161615799968
25,2,0.9344767269690313
303,28,0.46576029695132415
55,3,0.8341403959394523
64,3,0.8984458631125747
28,2,0.9519830760068606
44,3,0.7981720689709664
24,13,0.9761033642897549
44,3,0.7981720689709664
40,3,0.9564973695965467
29,2,0.9402561526802478
21,2,0.9900378412534052
29,2,0.8518354199999197
32,2,0.9259531103471581
34,2,0.9025119639297419
96,4,0.8458139413970881
20,2,0.9014978717104176
22,2,0.9322783152808269
20,2,0.9014978717104176
23,2,0.9230930832457441
28,2,0.8995318277623694
21,2,0.9417433124117757
21,2,0.9900378412534052
18,1,0.9566222088265397
21,2,0.9417433124117757
29,2,0.9160307549240434
53,3,0.9003381589615195
21,2,0.9900378412534052
21,2,0.9900378412534052
88,3,0.4775458639100996
23,2,0.9704311900788593
18,2,0.9566222088265397
23,2,0.9704311900788593
21,4,0.9900378412534052
49,6,0.8422449371286255
203,4,0.27525376501408666
65,3,0.832044020134839
25,3,0.9693946706049401
31,2,0.9289671849543267
40,6,0.876912463690344
21,2,0.9900378412534052
31,2,0.956839381116751
83,15,0.6632749439368306
21,2,0.9900378412534052
20,2,0.9759000729485332
24,3,0.9601587170383664
38,3,0.7651667097285499
23,2,0.8731586425373078
28,2,0.9842615323782604
32,3,0.7854359432768873
42,3,0.9259119424492094
38,3,0.9888665950759702
36,2,0.9191491526597654
22,2,0.8607068760795468
71,2,0.31569824146703707
26,2,0.9445453396304021
41,9,0.655612168542959
22,2,0.9800874596542027
31,3,0.9096115793740589
82,3,0.9672470176169669
21,2,0.9900378412534052
43,2,0.8122859183570663
14,3,0.6126374746329801
23,2,0.970569041538171
23,2,0.8731586425373078
24,2,0.9321831993987979
96,7,0.5760547965370326
26,2,0.9628224275675276
25,2,0.9344767269690313
21,2,0.9900378412534052
41,3,0.973768508540458
21,2,0.9900378412534052
21,2,0.9900378412534052
29,2,0.859593566111973
23,2,0.9519450934357727
48,3,0.9250818328750856
26,2,0.9099883613178742
30,2,0.9205101496312953
36,3,0.9025217197084259
27,2,0.9439365446334573
21,2,0.9369159781709221
21,2,0.9900378412534052
21,2,0.9369159781709221
38,3,0.9888665950759702
38,3,0.9888665950759702
22,2,0.9800874596542027
21,2,0.9900378412534052
21,2,0.9900378412534052
22,2,0.9800874596542027
24,2,0.9660917830792958
26,2,0.9189562119494701
23,2,0.9704311900788593
21,2,0.9900378412534052
85,7,0.8274888806447764
27,2,0.9306138590020808
51,2,0.7083376033211463
23,2,0.9704311900788593
35,2,0.7950542444263021
60,3,0.6161483198488372
117,5,0.5012856238508874
21,2,0.9900378412534052
377,54,0.6038610607986891
31,2,0.903681637721376
26,2,0.9019120678598666
27,2,0.9166984970282113
25,3,0.9583148474999098
557,16,0.44061852720074773
21,2,0.9900378412534052
3,1,0.5855400437691199
22,2,0.9800874596542027
21,3,0.9900378412534052
297,10,0.8844711264866845
27,2,0.9306138590020808
31,3,0.9641089191635356
21,2,0.9900378412534052
26,2,0.9500692495536145
21,2,0.9900378412534052
21,2,0.9900378412534052
21,2,0.9369159781709221
21,2,0.9900378412534052
28,3,0.9516249587478259
65,4,0.7782509010003872
25,3,0.9693946706049401
21,2,0.9900378412534052
26,2,0.956182887467515
50,4,0.7196009569855809
21,2,0.9900378412534052
60,5,0.7870635467029791
24,4,0.9430895977678839
125,5,0.8764930547491205
26,3,0.9495433918790781
75,5,0.7338085730697105
21,2,0.9900378412534052
173,7,0.8388412938836521
48,3,0.8661113147418232
52,2,0.816577578555119
22,2,0.9800874596542027
38,2,0.8132500607904443
60,7,0.8641968923538647
0,2,0
26,2,0.9154754164341269
74,2,0.8523870638176688
38,3,0.9888665950759702
22,2,0.9561828874675149
23,2,0.9704311900788593
19,2,0.8934487835701461
57,3,0.8512786410308464
30,5,0.9205101496312953
38,3,0.9816581904580173
21,2,0.9900378412534052
19,2,0.9448090244404383
31,3,0.9786656005941753
59,3,0.8827348295047496
26,2,0.9099883613178742
182,20,0.7495152408959462
23,6,0.9682614658984554
26,2,0.9628224275675276
28,2,0.9071147352221453
37,20,0.86991767240168
59,3,0.8827348295047496
26,2,0.9099883613178742
182,20,0.7495152408959462
23,6,0.9682614658984554
26,2,0.9628224275675276
28,2,0.9071147352221453
37,20,0.86991767240168
38,3,0.9888665950759702
37,2,0.6795295885835008
21,2,0.9900378412534052
21,2,0.9900378412534052
21,2,0.9900378412534052
21,2,0.9900378412534052
66,2,0.4420684385039284
19,3,0.961571661806999
55,3,0.8645856265563524
33,2,0.8671099695241201
25,2,0.9179360088212722
21,2,0.9900378412534052
126,7,0.6269858344408569
23,2,0.9704311900788593
26,2,0.6992342750670703
43,3,0.9509871441334967
22,2,0.9800874596542027
46,3,0.963554179941087
35,2,0.8012846827795617
24,2,0.695725242782938
51,2,0.7795610888569253
26,2,0.9443230547572328
21,2,0.9900378412534052
50,5,0.7583877475829172
25,8,0.9344767269690313
35,2,0.8849446926850069
25,2,0.859593566111973
21,2,0.9658905768325904
34,2,0.9049588042103266
